12,1.5,12,6.1,0,100.04,1.2227
12,1.5,12,6.1,0,79.463,1.4097
12,1.5,12,6.1,0,63.121,1.599
12,1.5,12,6.1,0,50.138,1.7835
12,1.5,12,6.1,0,39.828,1.9543
12,1.5,12,6.1,0,31.636,2.1101
12,1.5,12,6.1,0,25.129,2.249
12,1.5,12,6.1,0,19.961,2.3701
12,1.5,12,6.1,0,15.856,2.469
12,1.5,12,6.1,0,12.596,2.5597
12,1.5,12,6.1,0,10.003,2.6366
12,1.5,12,6.1,0,7.9456,2.6977
12,1.5,12,6.1,0,6.3099,2.7526
12,1.5,12,6.1,0,5.0134,2.8112
12,1.5,12,6.1,0,3.9819,2.862
12,1.5,12,6.1,0,3.1639,2.9105
12,1.5,12,6.1,0,2.5115,2.9616
12,1.5,12,6.1,0,1.9957,3.0136
12,1.5,12,6.1,0,1.5855,3.064
12,1.5,12,6.1,0,1.2601,3.1134
12,1.5,12,6.1,0,1.0002,3.1678
12,1.5,12,6.1,0,0.79524,3.2252
12,1.5,12,6.1,0,0.63032,3.2934
12,1.5,12,6.1,0,0.50154,3.3481
12,1.5,12,6.1,0,0.39839,3.4196
12,1.5,12,6.1,0,0.31646,3.4931
12,1.5,12,6.1,0,0.25083,3.5833
12,1.5,12,6.1,0,0.19866,3.693
12,1.5,12,6.1,0,0.15881,3.758
12,1.5,12,6.1,0,0.12593,3.8651
12,1.5,12,6.1,0,0.09952,4.0111
12,1.5,12,6.1,0,0.079626,4.0974
12,1.5,12,6.1,0,0.062934,4.2768
12,1.5,12,6.1,0,0.049339,4.4603
12,1.5,12,6.1,0,0.039986,4.537
12,1.5,12,6.1,0,0.031423,4.7743
12,1.5,12,6.1,0,0.024992,5.0097
12,1.5,12,6.1,0,0.019949,5.2087
12,1.5,12,6.1,0,0.015456,5.6211
12,1.5,12,6.1,0,0.012454,5.8136
12,1.5,12,6.1,0,0.010554,5.7175
12,1.5,12,6.1,0,0.010043,6.1228
12,1.5,12,6.1,0.1,100.04,1.2057
12,1.5,12,6.1,0.1,79.465,1.3912
12,1.5,12,6.1,0.1,63.121,1.5767
12,1.5,12,6.1,0.1,50.138,1.7591
12,1.5,12,6.1,0.1,39.827,1.9282
12,1.5,12,6.1,0.1,31.636,2.0823
12,1.5,12,6.1,0.1,25.128,2.2203
12,1.5,12,6.1,0.1,19.961,2.3367
12,1.5,12,6.1,0.1,15.854,2.4369
12,1.5,12,6.1,0.1,12.594,2.5242
12,1.5,12,6.1,0.1,10.003,2.6025
12,1.5,12,6.1,0.1,7.9468,2.6646
12,1.5,12,6.1,0.1,6.3116,2.7264
12,1.5,12,6.1,0.1,5.0138,2.7791
12,1.5,12,6.1,0.1,3.9837,2.8336
12,1.5,12,6.1,0.1,3.1631,2.8842
12,1.5,12,6.1,0.1,2.514,2.9311
12,1.5,12,6.1,0.1,1.9963,2.9834
12,1.5,12,6.1,0.1,1.5858,3.034
12,1.5,12,6.1,0.1,1.2599,3.0872
12,1.5,12,6.1,0.1,1.0002,3.1506
