10,2.5,12,4.71,0.01,9.45262277658919
10,2.5,12,4.71,0.010023052380779,9.43964231047384
10,2.5,12,4.71,0.010046157902784,9.42668513518791
10,2.5,12,4.71,0.010069316688518,9.41375120471604
10,2.5,12,4.71,0.0100925288607668,9.40084047314001
10,2.5,12,4.71,0.010115794542599,9.38795289463853
10,2.5,12,4.71,0.0101391138573668,9.37508842348703
10,2.5,12,4.71,0.010162486928707,9.36224701405743
10,2.5,12,4.71,0.0101859138805412,9.34942862081795
10,2.5,12,4.71,0.0102093948370768,9.33663319833291
10,2.5,12,4.71,0.0102329299228075,9.32386070126246
10,2.5,12,4.71,0.0102565192625141,9.31111108436246
10,2.5,12,4.71,0.0102801629812647,9.29838430248416
10,2.5,12,4.71,0.0103038612044162,9.28568031057409
10,2.5,12,4.71,0.010327614057614,9.27299906367379
10,2.5,12,4.71,0.0103514216667934,9.26034051691965
10,2.5,12,4.71,0.0103752841581801,9.24770462554264
10,2.5,12,4.71,0.0103992016582906,9.23509134486814
10,2.5,12,4.71,0.010423174293933,9.22250063031575
10,2.5,12,4.71,0.010447202192208,9.20993243739904
10,2.5,12,4.71,0.010471285480509,9.19738672172538
10,2.5,12,4.71,0.0104954242865232,9.1848634389957
10,2.5,12,4.71,0.0105196187382322,9.17236254500432
10,2.5,12,4.71,0.0105438689639126,9.15988399563873
10,2.5,12,4.71,0.0105681750921366,9.14742774687936
10,2.5,12,4.71,0.0105925372517729,9.13499375479944
10,2.5,12,4.71,0.0106169555719872,9.12258197556472
10,2.5,12,4.71,0.0106414301822432,9.11019236543332
10,2.5,12,4.71,0.0106659612123026,9.09782488075551
10,2.5,12,4.71,0.0106905487922266,9.08547947797351
10,2.5,12,4.71,0.0107151930523761,9.07315611362127
10,2.5,12,4.71,0.0107398941234124,9.06085474432432
10,2.5,12,4.71,0.0107646521362983,9.04857532679949
10,2.5,12,4.71,0.0107894672222983,9.0363178178548
10,2.5,12,4.71,0.0108143395129794,9.02408217438918
10,2.5,12,4.71,0.010839269140212,9.01186835339232
10,2.5,12,4.71,0.0108642562361707,8.99967631194444
10,2.5,12,4.71,0.0108893009333343,8.98750600721614
10,2.5,12,4.71,0.0109144033644876,8.97535739646814
10,2.5,12,4.71,0.0109395636627209,8.96323043705111
10,2.5,12,4.71,0.0109647819614319,8.9511250864055
10,2.5,12,4.71,0.0109900583943252,8.93904130206129
10,2.5,12,4.71,0.0110153930954142,8.92697904163783
10,2.5,12,4.71,0.0110407861990207,8.91493826284363
10,2.5,12,4.71,0.0110662378397767,8.90291892347619
10,2.5,12,4.71,0.011091748152624,8.89092098142176
10,2.5,12,4.71,0.0111173172728159,8.87894439465518
10,2.5,12,4.71,0.0111429453359173,8.86698912123968
10,2.5,12,4.71,0.0111686324778056,8.85505511932666
10,2.5,12,4.71,0.0111943788346715,8.84314234715554
10,2.5,12,4.71,0.0112201845430196,8.83125076305354
10,2.5,12,4.71,0.0112460497396693,8.8193803254355
10,2.5,12,4.71,0.0112719745617551,8.80753099280366
10,2.5,12,4.71,0.011297959146728,8.7957027237475
10,2.5,12,4.71,0.0113240036323556,8.78389547694355
10,2.5,12,4.71,0.0113501081567231,8.77210921115516
10,2.5,12,4.71,0.0113762728582343,8.76034388523237
10,2.5,12,4.71,0.0114024978756117,8.74859945811167
10,2.5,12,4.71,0.0114287833478977,8.73687588881581
10,2.5,12,4.71,0.0114551294144554,8.72517313645367
10,2.5,12,4.71,0.0114815362149688,8.71349116021998
10,2.5,12,4.71,0.0115080038894444,8.70182991939524
10,2.5,12,4.71,0.0115345325782109,8.69018937334542
10,2.5,12,4.71,0.011561122421921,8.67856948152185
10,2.5,12,4.71,0.0115877735615513,8.66697020346102
10,2.5,12,4.71,0.0116144861384034,8.65539149878437
10,2.5,12,4.71,0.0116412602941049,8.6438333271981
10,2.5,12,4.71,0.0116680961706096,8.63229564849305
10,2.5,12,4.71,0.0116949939101987,8.62077842254441
10,2.5,12,4.71,0.0117219536554813,8.60928160931163
10,2.5,12,4.71,0.0117489755493953,8.59780516883819
10,2.5,12,4.71,0.0117760597352081,8.58634906125141
10,2.5,12,4.71,0.0118032063565173,8.57491324676228
10,2.5,12,4.71,0.0118304155572516,8.56349768566531
10,2.5,12,4.71,0.0118576874816716,8.55210233833825
10,2.5,12,4.71,0.0118850222743702,8.54072716524204
10,2.5,12,4.71,0.0119124200802737,8.5293721269205
10,2.5,12,4.71,0.0119398810446427,8.51803718400025
10,2.5,12,4.71,0.0119674053130724,8.50672229719047
10,2.5,12,4.71,0.0119949930314938,8.49542742728273
10,2.5,12,4.71,0.0120226443461741,8.48415253515082
10,2.5,12,4.71,0.012050359403718,8.47289758175058
10,2.5,12,4.71,0.0120781383510678,8.46166252811967
10,2.5,12,4.71,0.0121059813355048,8.45044733537747
10,2.5,12,4.71,0.0121338885046498,8.43925196472482
10,2.5,12,4.71,0.0121618600064637,8.42807637744391
10,2.5,12,4.71,0.0121898959892487,8.41692053489805
10,2.5,12,4.71,0.0122179966016487,8.40578439853152
10,2.5,12,4.71,0.0122461619926505,8.3946679298694
10,2.5,12,4.71,0.0122743923115841,8.38357109051736
10,2.5,12,4.71,0.0123026877081238,8.37249384216151
10,2.5,12,4.71,0.0123310483322891,8.36143614656824
10,2.5,12,4.71,0.0123594743344451,8.35039796558398
10,2.5,12,4.71,0.0123879658653037,8.33937926113512
10,2.5,12,4.71,0.0124165230759241,8.32837999522773
