3,2.5,12,3.11,0.01,9.568
3,2.5,12,3.11,0.010023,9.555
3,2.5,12,3.11,0.010046,9.542
3,2.5,12,3.11,0.010069,9.529
3,2.5,12,3.11,0.010093,9.516
3,2.5,12,3.11,0.010116,9.5031
3,2.5,12,3.11,0.010139,9.4902
3,2.5,12,3.11,0.010162,9.4773
3,2.5,12,3.11,0.010186,9.4645
3,2.5,12,3.11,0.010209,9.4516
3,2.5,12,3.11,0.010233,9.4388
3,2.5,12,3.11,0.010257,9.426
3,2.5,12,3.11,0.01028,9.4132
3,2.5,12,3.11,0.010304,9.4005
3,2.5,12,3.11,0.010328,9.3878
3,2.5,12,3.11,0.010351,9.3751
3,2.5,12,3.11,0.010375,9.3624
3,2.5,12,3.11,0.010399,9.3497
3,2.5,12,3.11,0.010423,9.3371
3,2.5,12,3.11,0.010447,9.3245
3,2.5,12,3.11,0.010471,9.3119
3,2.5,12,3.11,0.010495,9.2993
3,2.5,12,3.11,0.01052,9.2868
3,2.5,12,3.11,0.010544,9.2743
3,2.5,12,3.11,0.010568,9.2618
3,2.5,12,3.11,0.010593,9.2493
3,2.5,12,3.11,0.010617,9.2369
3,2.5,12,3.11,0.010641,9.2244
3,2.5,12,3.11,0.010666,9.212
3,2.5,12,3.11,0.010691,9.1996
3,2.5,12,3.11,0.010715,9.1873
3,2.5,12,3.11,0.01074,9.1749
3,2.5,12,3.11,0.010765,9.1626
3,2.5,12,3.11,0.010789,9.1503
3,2.5,12,3.11,0.010814,9.138
3,2.5,12,3.11,0.010839,9.1258
3,2.5,12,3.11,0.010864,9.1135
3,2.5,12,3.11,0.010889,9.1013
3,2.5,12,3.11,0.010914,9.0891
3,2.5,12,3.11,0.01094,9.077
3,2.5,12,3.11,0.010965,9.0648
3,2.5,12,3.11,0.01099,9.0527
3,2.5,12,3.11,0.011015,9.0406
3,2.5,12,3.11,0.011041,9.0285
3,2.5,12,3.11,0.011066,9.0165
3,2.5,12,3.11,0.011092,9.0044
3,2.5,12,3.11,0.011117,8.9924
3,2.5,12,3.11,0.011143,8.9804
3,2.5,12,3.11,0.011169,8.9685
3,2.5,12,3.11,0.011194,8.9565
3,2.5,12,3.11,0.01122,8.9446
3,2.5,12,3.11,0.011246,8.9327
3,2.5,12,3.11,0.011272,8.9208
3,2.5,12,3.11,0.011298,8.9089
3,2.5,12,3.11,0.011324,8.8971
3,2.5,12,3.11,0.01135,8.8852
3,2.5,12,3.11,0.011376,8.8734
3,2.5,12,3.11,0.011402,8.8616
3,2.5,12,3.11,0.011429,8.8499
3,2.5,12,3.11,0.011455,8.8381
3,2.5,12,3.11,0.011482,8.8264
3,2.5,12,3.11,0.011508,8.8147
3,2.5,12,3.11,0.011535,8.803
3,2.5,12,3.11,0.011561,8.7914
3,2.5,12,3.11,0.011588,8.7797
3,2.5,12,3.11,0.011614,8.7681
3,2.5,12,3.11,0.011641,8.7565
3,2.5,12,3.11,0.011668,8.745
3,2.5,12,3.11,0.011695,8.7334
3,2.5,12,3.11,0.011722,8.7219
3,2.5,12,3.11,0.011749,8.7104
3,2.5,12,3.11,0.011776,8.6989
3,2.5,12,3.11,0.011803,8.6874
3,2.5,12,3.11,0.01183,8.6759
3,2.5,12,3.11,0.011858,8.6645
3,2.5,12,3.11,0.011885,8.6531
3,2.5,12,3.11,0.011912,8.6417
3,2.5,12,3.11,0.01194,8.6303
3,2.5,12,3.11,0.011967,8.619
3,2.5,12,3.11,0.011995,8.6076
3,2.5,12,3.11,0.012023,8.5963
3,2.5,12,3.11,0.01205,8.585
3,2.5,12,3.11,0.012078,8.5738
3,2.5,12,3.11,0.012106,8.5625
3,2.5,12,3.11,0.012134,8.5513
3,2.5,12,3.11,0.012162,8.5401
3,2.5,12,3.11,0.01219,8.5289
3,2.5,12,3.11,0.012218,8.5177
3,2.5,12,3.11,0.012246,8.5066
3,2.5,12,3.11,0.012274,8.4954
3,2.5,12,3.11,0.012303,8.4843
3,2.5,12,3.11,0.012331,8.4732
3,2.5,12,3.11,0.012359,8.4621
3,2.5,12,3.11,0.012388,8.4511
3,2.5,12,3.11,0.012417,8.4401
3,2.5,12,3.11,0.012445,8.429
3,2.5,12,3.11,0.012474,8.418
3,2.5,12,3.11,0.012503,8.4071
3,2.5,12,3.11,0.012531,8.3961
3,2.5,12,3.11,0.01256,8.3852
3,2.5,12,3.11,0.012589,8.3743
3,2.5,12,3.11,0.012618,8.3634
3,2.5,12,3.11,0.012647,8.3525
3,2.5,12,3.11,0.012677,8.3416
3,2.5,12,3.11,0.012706,8.3308
3,2.5,12,3.11,0.012735,8.3199
3,2.5,12,3.11,0.012764,8.3091
3,2.5,12,3.11,0.012794,8.2984
3,2.5,12,3.11,0.012823,8.2876
3,2.5,12,3.11,0.012853,8.2768
3,2.5,12,3.11,0.012882,8.2661
3,2.5,12,3.11,0.012912,8.2554
3,2.5,12,3.11,0.012942,8.2447
3,2.5,12,3.11,0.012972,8.234
3,2.5,12,3.11,0.013002,8.2234
3,2.5,12,3.11,0.013032,8.2128
3,2.5,12,3.11,0.013062,8.2021
3,2.5,12,3.11,0.013092,8.1915
3,2.5,12,3.11,0.013122,8.181
3,2.5,12,3.11,0.013152,8.1704
3,2.5,12,3.11,0.013183,8.1599
3,2.5,12,3.11,0.013213,8.1493
3,2.5,12,3.11,0.013243,8.1388
3,2.5,12,3.11,0.013274,8.1284
3,2.5,12,3.11,0.013305,8.1179
3,2.5,12,3.11,0.013335,8.1074
3,2.5,12,3.11,0.013366,8.097
3,2.5,12,3.11,0.013397,8.0866
3,2.5,12,3.11,0.013428,8.0762
3,2.5,12,3.11,0.013459,8.0658
3,2.5,12,3.11,0.01349,8.0555
3,2.5,12,3.11,0.013521,8.0451
3,2.5,12,3.11,0.013552,8.0348
3,2.5,12,3.11,0.013583,8.0245
3,2.5,12,3.11,0.013614,8.0142
3,2.5,12,3.11,0.013646,8.004
3,2.5,12,3.11,0.013677,7.9937
3,2.5,12,3.11,0.013709,7.9835
3,2.5,12,3.11,0.01374,7.9733
3,2.5,12,3.11,0.013772,7.9631
3,2.5,12,3.11,0.013804,7.9529
3,2.5,12,3.11,0.013836,7.9427
3,2.5,12,3.11,0.013868,7.9326
3,2.5,12,3.11,0.0139,7.9225
3,2.5,12,3.11,0.013932,7.9124
3,2.5,12,3.11,0.013964,7.9023
3,2.5,12,3.11,0.013996,7.8922
3,2.5,12,3.11,0.014028,7.8821
3,2.5,12,3.11,0.01406,7.8721
3,2.5,12,3.11,0.014093,7.8621
3,2.5,12,3.11,0.014125,7.8521
3,2.5,12,3.11,0.014158,7.8421
3,2.5,12,3.11,0.014191,7.8321
3,2.5,12,3.11,0.014223,7.8222
3,2.5,12,3.11,0.014256,7.8123
3,2.5,12,3.11,0.014289,7.8023
3,2.5,12,3.11,0.014322,7.7924
3,2.5,12,3.11,0.014355,7.7826
3,2.5,12,3.11,0.014388,7.7727
3,2.5,12,3.11,0.014421,7.7629
3,2.5,12,3.11,0.014454,7.753
3,2.5,12,3.11,0.014488,7.7432
3,2.5,12,3.11,0.014521,7.7334
3,2.5,12,3.11,0.014555,7.7236
3,2.5,12,3.11,0.014588,7.7139
3,2.5,12,3.11,0.014622,7.7041
3,2.5,12,3.11,0.014655,7.6944
3,2.5,12,3.11,0.014689,7.6847
3,2.5,12,3.11,0.014723,7.675
3,2.5,12,3.11,0.014757,7.6653
3,2.5,12,3.11,0.014791,7.6557
3,2.5,12,3.11,0.014825,7.646
3,2.5,12,3.11,0.014859,7.6364
3,2.5,12,3.11,0.014894,7.6268
3,2.5,12,3.11,0.014928,7.6172
3,2.5,12,3.11,0.014962,7.6076
3,2.5,12,3.11,0.014997,7.5981
3,2.5,12,3.11,0.015031,7.5885
3,2.5,12,3.11,0.015066,7.579
3,2.5,12,3.11,0.015101,7.5695
3,2.5,12,3.11,0.015136,7.56
3,2.5,12,3.11,0.015171,7.5505
3,2.5,12,3.11,0.015205,7.5411
3,2.5,12,3.11,0.015241,7.5316
3,2.5,12,3.11,0.015276,7.5222
3,2.5,12,3.11,0.015311,7.5128
3,2.5,12,3.11,0.015346,7.5034
3,2.5,12,3.11,0.015382,7.494
3,2.5,12,3.11,0.015417,7.4847
3,2.5,12,3.11,0.015453,7.4753
3,2.5,12,3.11,0.015488,7.466
3,2.5,12,3.11,0.015524,7.4567
3,2.5,12,3.11,0.01556,7.4474
3,2.5,12,3.11,0.015596,7.4381
3,2.5,12,3.11,0.015631,7.4289
3,2.5,12,3.11,0.015668,7.4196
3,2.5,12,3.11,0.015704,7.4104
3,2.5,12,3.11,0.01574,7.4012
3,2.5,12,3.11,0.015776,7.392
3,2.5,12,3.11,0.015812,7.3828
3,2.5,12,3.11,0.015849,7.3736
3,2.5,12,3.11,0.015885,7.3645
3,2.5,12,3.11,0.015922,7.3553
3,2.5,12,3.11,0.015959,7.3462
3,2.5,12,3.11,0.015996,7.3371
3,2.5,12,3.11,0.016032,7.328
3,2.5,12,3.11,0.016069,7.3189
3,2.5,12,3.11,0.016106,7.3099
3,2.5,12,3.11,0.016144,7.3008
3,2.5,12,3.11,0.016181,7.2918
3,2.5,12,3.11,0.016218,7.2828
3,2.5,12,3.11,0.016255,7.2738
3,2.5,12,3.11,0.016293,7.2648
3,2.5,12,3.11,0.016331,7.2559
3,2.5,12,3.11,0.016368,7.2469
3,2.5,12,3.11,0.016406,7.238
3,2.5,12,3.11,0.016444,7.2291
3,2.5,12,3.11,0.016482,7.2201
3,2.5,12,3.11,0.01652,7.2113
3,2.5,12,3.11,0.016558,7.2024
3,2.5,12,3.11,0.016596,7.1935
3,2.5,12,3.11,0.016634,7.1847
3,2.5,12,3.11,0.016672,7.1759
3,2.5,12,3.11,0.016711,7.1671
3,2.5,12,3.11,0.016749,7.1583
3,2.5,12,3.11,0.016788,7.1495
3,2.5,12,3.11,0.016827,7.1407
3,2.5,12,3.11,0.016866,7.132
3,2.5,12,3.11,0.016904,7.1232
3,2.5,12,3.11,0.016943,7.1145
3,2.5,12,3.11,0.016982,7.1058
3,2.5,12,3.11,0.017022,7.0971
3,2.5,12,3.11,0.017061,7.0884
3,2.5,12,3.11,0.0171,7.0798
3,2.5,12,3.11,0.01714,7.0711
3,2.5,12,3.11,0.017179,7.0625
3,2.5,12,3.11,0.017219,7.0539
3,2.5,12,3.11,0.017258,7.0453
3,2.5,12,3.11,0.017298,7.0367
3,2.5,12,3.11,0.017338,7.0281
3,2.5,12,3.11,0.017378,7.0196
3,2.5,12,3.11,0.017418,7.011
3,2.5,12,3.11,0.017458,7.0025
3,2.5,12,3.11,0.017498,6.994
3,2.5,12,3.11,0.017539,6.9855
3,2.5,12,3.11,0.017579,6.977
3,2.5,12,3.11,0.01762,6.9685
3,2.5,12,3.11,0.01766,6.9601
3,2.5,12,3.11,0.017701,6.9516
3,2.5,12,3.11,0.017742,6.9432
3,2.5,12,3.11,0.017783,6.9348
3,2.5,12,3.11,0.017824,6.9264
3,2.5,12,3.11,0.017865,6.918
3,2.5,12,3.11,0.017906,6.9096
3,2.5,12,3.11,0.017947,6.9013
3,2.5,12,3.11,0.017989,6.893
3,2.5,12,3.11,0.01803,6.8846
3,2.5,12,3.11,0.018072,6.8763
3,2.5,12,3.11,0.018113,6.868
3,2.5,12,3.11,0.018155,6.8597
3,2.5,12,3.11,0.018197,6.8515
3,2.5,12,3.11,0.018239,6.8432
3,2.5,12,3.11,0.018281,6.835
3,2.5,12,3.11,0.018323,6.8267
3,2.5,12,3.11,0.018365,6.8185
3,2.5,12,3.11,0.018408,6.8103
3,2.5,12,3.11,0.01845,6.8022
3,2.5,12,3.11,0.018493,6.794
3,2.5,12,3.11,0.018535,6.7858
3,2.5,12,3.11,0.018578,6.7777
3,2.5,12,3.11,0.018621,6.7696
3,2.5,12,3.11,0.018664,6.7614
3,2.5,12,3.11,0.018707,6.7533
3,2.5,12,3.11,0.01875,6.7453
3,2.5,12,3.11,0.018793,6.7372
