7,1.5,12,5.21,1,40,2,25,0.01,NA
7,1.5,12,5.21,1,40,2,25,0.0102329299228075,NA
7,1.5,12,5.21,1,40,2,25,0.010471285480509,NA
7,1.5,12,5.21,1,40,2,25,0.0107151930523761,NA
7,1.5,12,5.21,1,40,2,25,0.0109647819614319,NA
7,1.5,12,5.21,1,40,2,25,0.0112201845430196,NA
7,1.5,12,5.21,1,40,2,25,0.0114815362149688,NA
7,1.5,12,5.21,1,40,2,25,0.0117489755493953,NA
7,1.5,12,5.21,1,40,2,25,0.0120226443461741,NA
7,1.5,12,5.21,1,40,2,25,0.0123026877081238,NA
7,1.5,12,5.21,1,40,2,25,0.0125892541179417,NA
7,1.5,12,5.21,1,40,2,25,0.0128824955169313,NA
7,1.5,12,5.21,1,40,2,25,0.0131825673855641,NA
7,1.5,12,5.21,1,40,2,25,0.0134896288259165,NA
7,1.5,12,5.21,1,40,2,25,0.0138038426460289,NA
7,1.5,12,5.21,1,40,2,25,0.0141253754462275,NA
7,1.5,12,5.21,1,40,2,25,0.0144543977074593,NA
7,1.5,12,5.21,1,40,2,25,0.0147910838816821,NA
7,1.5,12,5.21,1,40,2,25,0.0151356124843621,NA
7,1.5,12,5.21,1,40,2,25,0.0154881661891248,NA
7,1.5,12,5.21,1,40,2,25,0.0158489319246111,NA
7,1.5,12,5.21,1,40,2,25,0.0162181009735893,NA
7,1.5,12,5.21,1,40,2,25,0.0165958690743756,NA
7,1.5,12,5.21,1,40,2,25,0.0169824365246174,NA
7,1.5,12,5.21,1,40,2,25,0.0173780082874938,NA
7,1.5,12,5.21,1,40,2,25,0.0177827941003892,NA
7,1.5,12,5.21,1,40,2,25,0.0181970085860998,NA
7,1.5,12,5.21,1,40,2,25,0.0186208713666287,NA
7,1.5,12,5.21,1,40,2,25,0.0190546071796325,NA
7,1.5,12,5.21,1,40,2,25,0.0194984459975805,NA
7,1.5,12,5.21,1,40,2,25,0.0199526231496888,NA
7,1.5,12,5.21,1,40,2,25,0.0204173794466953,NA
7,1.5,12,5.21,1,40,2,25,0.0208929613085404,NA
7,1.5,12,5.21,1,40,2,25,0.0213796208950223,NA
7,1.5,12,5.21,1,40,2,25,0.0218776162394955,NA
7,1.5,12,5.21,1,40,2,25,0.0223872113856834,NA
7,1.5,12,5.21,1,40,2,25,0.0229086765276777,NA
7,1.5,12,5.21,1,40,2,25,0.0234422881531992,NA
7,1.5,12,5.21,1,40,2,25,0.0239883291901949,NA
7,1.5,12,5.21,1,40,2,25,0.0245470891568503,NA
7,1.5,12,5.21,1,40,2,25,0.0251188643150958,NA
7,1.5,12,5.21,1,40,2,25,0.0257039578276886,NA
7,1.5,12,5.21,1,40,2,25,0.0263026799189538,NA
7,1.5,12,5.21,1,40,2,25,0.0269153480392692,NA
7,1.5,12,5.21,1,40,2,25,0.0275422870333817,NA
7,1.5,12,5.21,1,40,2,25,0.0281838293126445,NA
7,1.5,12,5.21,1,40,2,25,0.0288403150312661,NA
7,1.5,12,5.21,1,40,2,25,0.0295120922666639,NA
7,1.5,12,5.21,1,40,2,25,0.0301995172040202,NA
7,1.5,12,5.21,1,40,2,25,0.0309029543251359,NA
7,1.5,12,5.21,1,40,2,25,0.0316227766016838,NA
7,1.5,12,5.21,1,40,2,25,0.0323593656929628,NA
7,1.5,12,5.21,1,40,2,25,0.0331131121482591,NA
7,1.5,12,5.21,1,40,2,25,0.0338844156139203,NA
7,1.5,12,5.21,1,40,2,25,0.0346736850452532,NA
7,1.5,12,5.21,1,40,2,25,0.0354813389233576,NA
7,1.5,12,5.21,1,40,2,25,0.0363078054770101,NA
7,1.5,12,5.21,1,40,2,25,0.0371535229097173,NA
7,1.5,12,5.21,1,40,2,25,0.0380189396320561,NA
7,1.5,12,5.21,1,40,2,25,0.038904514499428,NA
7,1.5,12,5.21,1,40,2,25,0.0398107170553497,NA
7,1.5,12,5.21,1,40,2,25,0.0407380277804113,NA
7,1.5,12,5.21,1,40,2,25,0.0416869383470335,NA
7,1.5,12,5.21,1,40,2,25,0.0426579518801593,NA
7,1.5,12,5.21,1,40,2,25,0.0436515832240166,NA
7,1.5,12,5.21,1,40,2,25,0.0446683592150963,NA
7,1.5,12,5.21,1,40,2,25,0.0457088189614875,NA
7,1.5,12,5.21,1,40,2,25,0.0467735141287198,NA
7,1.5,12,5.21,1,40,2,25,0.0478630092322639,NA
7,1.5,12,5.21,1,40,2,25,0.0489778819368446,NA
7,1.5,12,5.21,1,40,2,25,0.0501187233627272,NA
7,1.5,12,5.21,1,40,2,25,0.0512861383991365,NA
7,1.5,12,5.21,1,40,2,25,0.0524807460249773,NA
7,1.5,12,5.21,1,40,2,25,0.0537031796370253,NA
7,1.5,12,5.21,1,40,2,25,0.0549540873857625,NA
7,1.5,12,5.21,1,40,2,25,0.0562341325190349,NA
7,1.5,12,5.21,1,40,2,25,0.0575439937337157,NA
7,1.5,12,5.21,1,40,2,25,0.0588843655355589,NA
7,1.5,12,5.21,1,40,2,25,0.0602559586074358,NA
7,1.5,12,5.21,1,40,2,25,0.0616595001861482,NA
7,1.5,12,5.21,1,40,2,25,0.0630957344480193,NA
7,1.5,12,5.21,1,40,2,25,0.0645654229034656,NA
7,1.5,12,5.21,1,40,2,25,0.0660693448007596,NA
7,1.5,12,5.21,1,40,2,25,0.0676082975391982,NA
7,1.5,12,5.21,1,40,2,25,0.0691830970918936,NA
7,1.5,12,5.21,1,40,2,25,0.0707945784384138,NA
7,1.5,12,5.21,1,40,2,25,0.072443596007499,NA
7,1.5,12,5.21,1,40,2,25,0.0741310241300918,NA
