2.5,18,3.71,0.01,8.658371899
2.5,18,3.71,0.010023052,8.645981117
2.5,18,3.71,0.010046158,8.633612623
2.5,18,3.71,0.010069317,8.621266371
2.5,18,3.71,0.010092529,8.608942317
2.5,18,3.71,0.010115795,8.596640419
2.5,18,3.71,0.010139114,8.584360632
2.5,18,3.71,0.010162487,8.572102911
2.5,18,3.71,0.010185914,8.559867215
2.5,18,3.71,0.010209395,8.547653498
2.5,18,3.71,0.01023293,8.535461718
2.5,18,3.71,0.010256519,8.523291831
2.5,18,3.71,0.010280163,8.511143794
2.5,18,3.71,0.010303861,8.499017564
2.5,18,3.71,0.010327614,8.486913097
2.5,18,3.71,0.010351422,8.474830351
2.5,18,3.71,0.010375284,8.462769283
2.5,18,3.71,0.010399202,8.45072985
2.5,18,3.71,0.010423174,8.438712008
2.5,18,3.71,0.010447202,8.426715716
2.5,18,3.71,0.010471285,8.414740932
2.5,18,3.71,0.010495424,8.402787611
2.5,18,3.71,0.010519619,8.390855713
2.5,18,3.71,0.010543869,8.378945194
2.5,18,3.71,0.010568175,8.367056013
2.5,18,3.71,0.010592537,8.355188128
2.5,18,3.71,0.010616956,8.343341496
2.5,18,3.71,0.01064143,8.331516076
2.5,18,3.71,0.010665961,8.319711825
2.5,18,3.71,0.010690549,8.307928703
2.5,18,3.71,0.010715193,8.296166667
2.5,18,3.71,0.010739894,8.284425675
2.5,18,3.71,0.010764652,8.272705687
2.5,18,3.71,0.010789467,8.26100666
2.5,18,3.71,0.01081434,8.249328554
2.5,18,3.71,0.010839269,8.237671328
2.5,18,3.71,0.010864256,8.226034939
2.5,18,3.71,0.010889301,8.214419348
2.5,18,3.71,0.010914403,8.202824512
2.5,18,3.71,0.010939564,8.191250392
2.5,18,3.71,0.010964782,8.179696947
2.5,18,3.71,0.010990058,8.168164135
2.5,18,3.71,0.011015393,8.156651916
2.5,18,3.71,0.011040786,8.14516025
2.5,18,3.71,0.011066238,8.133689096
2.5,18,3.71,0.011091748,8.122238414
2.5,18,3.71,0.011117317,8.110808163
2.5,18,3.71,0.011142945,8.099398304
2.5,18,3.71,0.011168632,8.088008796
2.5,18,3.71,0.011194379,8.076639598
2.5,18,3.71,0.011220185,8.065290673
2.5,18,3.71,0.01124605,8.053961978
2.5,18,3.71,0.011271975,8.042653475
2.5,18,3.71,0.011297959,8.031365124
2.5,18,3.71,0.011324004,8.020096885
2.5,18,3.71,0.011350108,8.008848719
2.5,18,3.71,0.011376273,7.997620586
2.5,18,3.71,0.011402498,7.986412447
2.5,18,3.71,0.011428783,7.975224263
2.5,18,3.71,0.011455129,7.964055994
2.5,18,3.71,0.011481536,7.952907602
2.5,18,3.71,0.011508004,7.941779047
2.5,18,3.71,0.011534533,7.93067029
2.5,18,3.71,0.011561122,7.919581293
2.5,18,3.71,0.011587774,7.908512016
2.5,18,3.71,0.011614486,7.897462422
2.5,18,3.71,0.01164126,7.886432471
2.5,18,3.71,0.011668096,7.875422125
2.5,18,3.71,0.011694994,7.864431345
2.5,18,3.71,0.011721954,7.853460093
2.5,18,3.71,0.011748976,7.842508331
2.5,18,3.71,0.01177606,7.831576021
2.5,18,3.71,0.011803206,7.820663123
2.5,18,3.71,0.011830416,7.809769602
2.5,18,3.71,0.011857687,7.798895417
2.5,18,3.71,0.011885022,7.788040532
2.5,18,3.71,0.01191242,7.777204909
2.5,18,3.71,0.011939881,7.76638851
2.5,18,3.71,0.011967405,7.755591296
2.5,18,3.71,0.011994993,7.744813232
2.5,18,3.71,0.012022644,7.734054278
2.5,18,3.71,0.012050359,7.723314399
2.5,18,3.71,0.012078138,7.712593556
2.5,18,3.71,0.012105981,7.701891712
2.5,18,3.71,0.012133889,7.691208829
2.5,18,3.71,0.01216186,7.680544872
2.5,18,3.71,0.012189896,7.669899803
2.5,18,3.71,0.012217997,7.659273584
2.5,18,3.71,0.012246162,7.648666179
2.5,18,3.71,0.012274392,7.638077552
2.5,18,3.71,0.012302688,7.627507665
2.5,18,3.71,0.012331048,7.616956481
2.5,18,3.71,0.012359474,7.606423966
2.5,18,3.71,0.012387966,7.59591008
2.5,18,3.71,0.012416523,7.585414789
2.5,18,3.71,0.012445146,7.574938057
2.5,18,3.71,0.012473835,7.564479845
2.5,18,3.71,0.01250259,7.55404012
2.5,18,3.71,0.012531412,7.543618844
2.5,18,3.71,0.0125603,7.533215981
2.5,18,3.71,0.012589254,7.522831496
2.5,18,3.71,0.012618275,7.512465352
2.5,18,3.71,0.012647363,7.502117514
2.5,18,3.71,0.012676519,7.491787947
2.5,18,3.71,0.012705741,7.481476613
2.5,18,3.71,0.012735031,7.471183479
2.5,18,3.71,0.012764388,7.460908507
2.5,18,3.71,0.012793813,7.450651664
2.5,18,3.71,0.012823306,7.440412913
2.5,18,3.71,0.012852867,7.430192219
2.5,18,3.71,0.012882496,7.419989547
2.5,18,3.71,0.012912193,7.409804862
2.5,18,3.71,0.012941958,7.399638129
2.5,18,3.71,0.012971793,7.389489313
2.5,18,3.71,0.013001696,7.379358378
2.5,18,3.71,0.013031668,7.369245291
2.5,18,3.71,0.013061709,7.359150016
2.5,18,3.71,0.013091819,7.349072518
2.5,18,3.71,0.013121999,7.339012763
2.5,18,3.71,0.013152248,7.328970717
2.5,18,3.71,0.013182567,7.318946345
2.5,18,3.71,0.013212956,7.308939612
2.5,18,3.71,0.013243415,7.298950484
2.5,18,3.71,0.013273945,7.288978927
2.5,18,3.71,0.013304544,7.279024907
2.5,18,3.71,0.013335214,7.26908839
2.5,18,3.71,0.013365955,7.259169341
2.5,18,3.71,0.013396767,7.249267726
2.5,18,3.71,0.01342765,7.239383512
2.5,18,3.71,0.013458604,7.229516665
2.5,18,3.71,0.013489629,7.219667151
2.5,18,3.71,0.013520726,7.209834936
2.5,18,3.71,0.013551894,7.200019987
2.5,18,3.71,0.013583134,7.190222271
2.5,18,3.71,0.013614447,7.180441752
2.5,18,3.71,0.013645831,7.170678399
2.5,18,3.71,0.013677288,7.160932178
2.5,18,3.71,0.013708818,7.151203056
2.5,18,3.71,0.01374042,7.141490999
2.5,18,3.71,0.013772095,7.131795974
2.5,18,3.71,0.013803843,7.122117948
2.5,18,3.71,0.013835664,7.112456889
2.5,18,3.71,0.013867558,7.102812763
2.5,18,3.71,0.013899526,7.093185537
2.5,18,3.71,0.013931568,7.083575179
2.5,18,3.71,0.013963684,7.073981656
