2,2.5,18,4.11,0.01,0,4.5869
2,2.5,18,4.11,0.010233,0,4.5604
2,2.5,18,4.11,0.010471,0,4.534
2,2.5,18,4.11,0.010715,0,4.5078
2,2.5,18,4.11,0.010965,0,4.4817
2,2.5,18,4.11,0.01122,0,4.4557
2,2.5,18,4.11,0.011482,0,4.43
2,2.5,18,4.11,0.011749,0,4.4043
2,2.5,18,4.11,0.012023,0,4.3788
2,2.5,18,4.11,0.012303,0,4.3535
2,2.5,18,4.11,0.012589,0,4.3283
2,2.5,18,4.11,0.012882,0,4.3033
2,2.5,18,4.11,0.013183,0,4.2784
2,2.5,18,4.11,0.01349,0,4.2536
2,2.5,18,4.11,0.013804,0,4.229
2,2.5,18,4.11,0.014125,0,4.2045
2,2.5,18,4.11,0.014454,0,4.1802
2,2.5,18,4.11,0.014791,0,4.156
2,2.5,18,4.11,0.015136,0,4.132
2,2.5,18,4.11,0.015488,0,4.108
2,2.5,18,4.11,0.015849,0,4.0843
2,2.5,18,4.11,0.016218,0,4.0606
2,2.5,18,4.11,0.016596,0,4.0371
2,2.5,18,4.11,0.016982,0,4.0138
2,2.5,18,4.11,0.017378,0,3.9906
2,2.5,18,4.11,0.017783,0,3.9675
2,2.5,18,4.11,0.018197,0,3.9445
2,2.5,18,4.11,0.018621,0,3.9217
2,2.5,18,4.11,0.019055,0,3.899
2,2.5,18,4.11,0.019498,0,3.8764
2,2.5,18,4.11,0.019953,0,3.854
2,2.5,18,4.11,0.020417,0,3.8317
2,2.5,18,4.11,0.020893,0,3.8095
2,2.5,18,4.11,0.02138,0,3.7875
2,2.5,18,4.11,0.021878,0,3.7656
2,2.5,18,4.11,0.022387,0,3.7438
2,2.5,18,4.11,0.022909,0,3.7221
2,2.5,18,4.11,0.023442,0,3.7006
2,2.5,18,4.11,0.023988,0,3.6792
2,2.5,18,4.11,0.024547,0,3.6579
2,2.5,18,4.11,0.025119,0,3.6367
2,2.5,18,4.11,0.025704,0,3.6157
2,2.5,18,4.11,0.026303,0,3.5947
2,2.5,18,4.11,0.026915,0,3.5739
2,2.5,18,4.11,0.027542,0,3.5532
2,2.5,18,4.11,0.028184,0,3.5327
2,2.5,18,4.11,0.02884,0,3.5122
2,2.5,18,4.11,0.029512,0,3.4919
2,2.5,18,4.11,0.0302,0,3.4717
2,2.5,18,4.11,0.030903,0,3.4516
2,2.5,18,4.11,0.031623,0,3.4317
2,2.5,18,4.11,0.032359,0,3.4118
2,2.5,18,4.11,0.033113,0,3.3921
2,2.5,18,4.11,0.033884,0,3.3724
2,2.5,18,4.11,0.034674,0,3.3529
2,2.5,18,4.11,0.035481,0,3.3335
2,2.5,18,4.11,0.036308,0,3.3142
2,2.5,18,4.11,0.037154,0,3.295
2,2.5,18,4.11,0.038019,0,3.276
2,2.5,18,4.11,0.038905,0,3.257
2,2.5,18,4.11,0.039811,0,3.2382
2,2.5,18,4.11,0.040738,0,3.2194
2,2.5,18,4.11,0.041687,0,3.2008
2,2.5,18,4.11,0.042658,0,3.1823
2,2.5,18,4.11,0.043652,0,3.1639
2,2.5,18,4.11,0.044668,0,3.1456
2,2.5,18,4.11,0.045709,0,3.1274
2,2.5,18,4.11,0.046774,0,3.1093
2,2.5,18,4.11,0.047863,0,3.0913
2,2.5,18,4.11,0.048978,0,3.0734
2,2.5,18,4.11,0.050119,0,3.0556
2,2.5,18,4.11,0.051286,0,3.0379
2,2.5,18,4.11,0.052481,0,3.0203
2,2.5,18,4.11,0.053703,0,3.0029
