1,2.5,18,3.71,5,25,0.1,25,0.01,10.8332989406986
1,2.5,18,3.71,5,25,0.1,25,0.0102329299228075,10.756170668236
1,2.5,18,3.71,5,25,0.1,25,0.010471285480509,10.6801049786051
1,2.5,18,3.71,5,25,0.1,25,0.0107151930523761,10.6050856179423
1,2.5,18,3.71,5,25,0.1,25,0.0109647819614319,10.5310966115512
1,2.5,18,3.71,5,25,0.1,25,0.0112201845430196,10.4581222585877
1,2.5,18,3.71,5,25,0.1,25,0.0114815362149688,10.3861471268537
1,2.5,18,3.71,5,25,0.1,25,0.0117489755493953,10.3151560476978
1,2.5,18,3.71,5,25,0.1,25,0.0120226443461741,10.2451341110206
1,2.5,18,3.71,5,25,0.1,25,0.0123026877081238,10.1760666603818
1,2.5,18,3.71,5,25,0.1,25,0.0125892541179417,10.1079392882075
1,2.5,18,3.71,5,25,0.1,25,0.0128824955169313,10.0407378310954
1,2.5,18,3.71,5,25,0.1,25,0.0131825673855641,9.97444836521583
1,2.5,18,3.71,5,25,0.1,25,0.0134896288259165,9.90905720180628
1,2.5,18,3.71,5,25,0.1,25,0.0138038426460289,9.84455088275765
1,2.5,18,3.71,5,25,0.1,25,0.0141253754462275,9.78091617629043
1,2.5,18,3.71,5,25,0.1,25,0.0144543977074593,9.7181400727185
1,2.5,18,3.71,5,25,0.1,25,0.0147910838816821,9.65620978029893
1,2.5,18,3.71,5,25,0.1,25,0.0151356124843621,9.59511272116595
1,2.5,18,3.71,5,25,0.1,25,0.0154881661891248,9.53483652734706
1,2.5,18,3.71,5,25,0.1,25,0.0158489319246111,9.47536903685986
1,2.5,18,3.71,5,25,0.1,25,0.0162181009735893,9.41669828988761
1,2.5,18,3.71,5,25,0.1,25,0.0165958690743756,9.35881252503194
1,2.5,18,3.71,5,25,0.1,25,0.0169824365246174,9.30170017564113
1,2.5,18,3.71,5,25,0.1,25,0.0173780082874938,9.2453498662122
1,2.5,18,3.71,5,25,0.1,25,0.0177827941003892,9.18975040886544
1,2.5,18,3.71,5,25,0.1,25,0.0181970085860998,9.13489079988958
1,2.5,18,3.71,5,25,0.1,25,0.0186208713666287,9.0807602163564
1,2.5,18,3.71,5,25,0.1,25,0.0190546071796325,9.02734801280305
1,2.5,18,3.71,5,25,0.1,25,0.0194984459975805,8.9746437179808
1,2.5,18,3.71,5,25,0.1,25,0.0199526231496888,8.92263703166873
1,2.5,18,3.71,5,25,0.1,25,0.0204173794466953,8.87131782155103
1,2.5,18,3.71,5,25,0.1,25,0.0208929613085404,8.82067612015653
1,2.5,18,3.71,5,25,0.1,25,0.0213796208950223,8.77070212185922
1,2.5,18,3.71,5,25,0.1,25,0.0218776162394955,8.72138617993832
1,2.5,18,3.71,5,25,0.1,25,0.0223872113856834,8.67271880369682
1,2.5,18,3.71,5,25,0.1,25,0.0229086765276777,8.62469065563712
1,2.5,18,3.71,5,25,0.1,25,0.0234422881531992,8.5772925486926
1,2.5,18,3.71,5,25,0.1,25,0.0239883291901949,8.53051544351408
1,2.5,18,3.71,5,25,0.1,25,0.0245470891568503,8.48435044580972
1,2.5,18,3.71,5,25,0.1,25,0.0251188643150958,8.43878880373751
1,2.5,18,3.71,5,25,0.1,25,0.0257039578276886,8.39382190534918
1,2.5,18,3.71,5,25,0.1,25,0.0263026799189538,8.34944127608428
1,2.5,18,3.71,5,25,0.1,25,0.0269153480392692,8.30563857631364
1,2.5,18,3.71,5,25,0.1,25,0.0275422870333817,8.26240559893097
1,2.5,18,3.71,5,25,0.1,25,0.0281838293126445,8.21973426699172
1,2.5,18,3.71,5,25,0.1,25,0.0288403150312661,8.17761663139806
1,2.5,18,3.71,5,25,0.1,25,0.0295120922666639,8.13604486862923
1,2.5,18,3.71,5,25,0.1,25,0.0301995172040202,8.09501127851611
1,2.5,18,3.71,5,25,0.1,25,0.0309029543251359,8.05450828205917
1,2.5,18,3.71,5,25,0.1,25,0.0316227766016838,8.01452841928894
1,2.5,18,3.71,5,25,0.1,25,0.0323593656929628,7.97506434716803
1,2.5,18,3.71,5,25,0.1,25,0.0331131121482591,7.93610883753387
1,2.5,18,3.71,5,25,0.1,25,0.0338844156139203,7.89765477508132
1,2.5,18,3.71,5,25,0.1,25,0.0346736850452532,7.85969515538432
1,2.5,18,3.71,5,25,0.1,25,0.0354813389233576,7.8222230829558
1,2.5,18,3.71,5,25,0.1,25,0.0363078054770101,7.78523176934497
1,2.5,18,3.71,5,25,0.1,25,0.0371535229097173,7.74871453127131
1,2.5,18,3.71,5,25,0.1,25,0.0380189396320561,7.71266478879443
1,2.5,18,3.71,5,25,0.1,25,0.038904514499428,7.67707606351909
1,2.5,18,3.71,5,25,0.1,25,0.0398107170553497,7.64194197683468
1,2.5,18,3.71,5,25,0.1,25,0.0407380277804113,7.60725624818834
1,2.5,18,3.71,5,25,0.1,25,0.0416869383470335,7.57301269339115
1,2.5,18,3.71,5,25,0.1,25,0.0426579518801593,7.53920522295665
1,2.5,18,3.71,5,25,0.1,25,0.0436515832240166,7.50582784047098
1,2.5,18,3.71,5,25,0.1,25,0.0446683592150963,7.47287464099408
1,2.5,18,3.71,5,25,0.1,25,0.0457088189614875,7.44033980949124
1,2.5,18,3.71,5,25,0.1,25,0.0467735141287198,7.40821761929442
1,2.5,18,3.71,5,25,0.1,25,0.0478630092322639,7.37650243059264
1,2.5,18,3.71,5,25,0.1,25,0.0489778819368446,7.34518868895096
1,2.5,18,3.71,5,25,0.1,25,0.0501187233627272,7.31427092385744
1,2.5,18,3.71,5,25,0.1,25,0.0512861383991365,7.28374374729735
1,2.5,18,3.71,5,25,0.1,25,0.0524807460249773,7.25360185235432
1,2.5,18,3.71,5,25,0.1,25,0.0537031796370253,7.22384001183769
1,2.5,18,3.71,5,25,0.1,25,0.0549540873857625,7.19445307693556
1,2.5,18,3.71,5,25,0.1,25,0.0562341325190349,7.16543597589311
1,2.5,18,3.71,5,25,0.1,25,0.0575439937337157,7.13678371271553
1,2.5,18,3.71,5,25,0.1,25,0.0588843655355589,7.10849136589513
1,2.5,18,3.71,5,25,0.1,25,0.0602559586074358,7.08055408716219
1,2.5,18,3.71,5,25,0.1,25,0.0616595001861482,7.05296710025891
1,2.5,18,3.71,5,25,0.1,25,0.0630957344480193,7.02572569973618
1,2.5,18,3.71,5,25,0.1,25,0.0645654229034656,6.99882524977251
1,2.5,18,3.71,5,25,0.1,25,0.0660693448007596,6.97226118301487
1,2.5,18,3.71,5,25,0.1,25,0.0676082975391982,6.94602899944074
1,2.5,18,3.71,5,25,0.1,25,0.0691830970918936,6.92012426524125
1,2.5,18,3.71,5,25,0.1,25,0.0707945784384138,6.8945426117247
1,2.5,18,3.71,5,25,0.1,25,0.072443596007499,6.86927973424013
1,2.5,18,3.71,5,25,0.1,25,0.0741310241300918,6.84433139112072
1,2.5,18,3.71,5,25,0.1,25,0.0758577575029184,6.81969340264623
1,2.5,18,3.71,5,25,0.1,25,0.0776247116628692,6.79536165002451
1,2.5,18,3.71,5,25,0.1,25,0.0794328234724281,6.77133207439136
1,2.5,18,3.71,5,25,0.1,25,0.0812830516164099,6.74760067582858
1,2.5,18,3.71,5,25,0.1,25,0.0831763771102671,6.72416351239973
1,2.5,18,3.71,5,25,0.1,25,0.0851138038202377,6.70101669920323
1,2.5,18,3.71,5,25,0.1,25,0.0870963589956081,6.67815640744256
1,2.5,18,3.71,5,25,0.1,25,0.0891250938133746,6.6555788635131
1,2.5,18,3.71,5,25,0.1,25,0.091201083935591,6.63328034810525
1,2.5,18,3.71,5,25,0.1,25,0.0933254300796991,6.61125719532362
1,2.5,18,3.71,5,25,0.1,25,0.0954992586021436,6.58950579182188
1,2.5,18,3.71,5,25,0.1,25,0.0977237220955811,6.56802257595294
1,2.5,18,3.71,5,25,0.1,25,0.1,6.54680403693415
1,2.5,18,3.71,5,25,0.1,25,0.102329299228075,6.52584671402725
1,2.5,18,3.71,5,25,0.1,25,0.10471285480509,6.50514719573276
1,2.5,18,3.71,5,25,0.1,25,0.107151930523761,6.48470211899846
1,2.5,18,3.71,5,25,0.1,25,0.109647819614319,6.46450816844169
1,2.5,18,3.71,5,25,0.1,25,0.112201845430196,6.44456207558526
1,2.5,18,3.71,5,25,0.1,25,0.114815362149688,6.42486061810654
1,2.5,18,3.71,5,25,0.1,25,0.117489755493953,6.40540061909963
1,2.5,18,3.71,5,25,0.1,25,0.120226443461741,6.38617894635017
1,2.5,18,3.71,5,25,0.1,25,0.123026877081238,6.36719251162264
1,2.5,18,3.71,5,25,0.1,25,0.125892541179417,6.34843826995982
1,2.5,18,3.71,5,25,0.1,25,0.128824955169313,6.32991321899424
1,2.5,18,3.71,5,25,0.1,25,0.131825673855641,6.31161439827126
1,2.5,18,3.71,5,25,0.1,25,0.134896288259165,6.29353888858358
1,2.5,18,3.71,5,25,0.1,25,0.138038426460289,6.27568381131696
1,2.5,18,3.71,5,25,0.1,25,0.141253754462275,6.25804632780689
1,2.5,18,3.71,5,25,0.1,25,0.144543977074593,6.24062363870594
1,2.5,18,3.71,5,25,0.1,25,0.147910838816821,6.22341298336162
1,2.5,18,3.71,5,25,0.1,25,0.151356124843621,6.20641163920447
1,2.5,18,3.71,5,25,0.1,25,0.154881661891248,6.18961692114619
1,2.5,18,3.71,5,25,0.1,25,0.158489319246111,6.17302618098752
1,2.5,18,3.71,5,25,0.1,25,0.162181009735893,6.15663680683578
